age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_contacted_before,has_loan_burden,prev_success,age_group,economic_sentiment
23,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,2,999,0,nonexistent,-0.1,92.301,-45.7,4.484,5176.3,no,0,1,0,young,0.2133891213389119
28,management,single,basic.9y,no,no,no,telephone,sep,wed,1,999,0,nonexistent,-1.8,93.653,-48.9,2.278,5195.8,no,0,0,0,young_adult,0.07949790794979074
27,blue-collar,married,university.degree,no,yes,no,telephone,jun,mon,3,999,0,nonexistent,-1.1,93.489,-45.1,0.867,5017.5,no,0,1,0,young_adult,0.23849372384937223
30,entrepreneur,single,university.degree,no,no,no,telephone,jul,mon,4,999,1,nonexistent,-1.1,93.075,-49.2,4.73,5195.8,no,1,0,0,young_adult,0.06694560669456044
39,services,married,university.degree,no,no,no,telephone,jul,wed,1,999,0,nonexistent,1.1,92.639,-30.4,2.628,5228.1,no,0,0,0,middle_age,0.8535564853556485
42,management,married,professional.course,no,no,no,cellular,may,wed,2,999,0,nonexistent,-0.1,92.502,-30.4,0.863,5099.1,no,0,0,0,middle_age,0.8535564853556485
58,housemaid,married,professional.course,no,no,no,cellular,mar,wed,11,999,0,nonexistent,-1.1,94.482,-37.7,1.886,5099.1,no,0,0,0,senior,0.5481171548117153
28,management,single,university.degree,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,-0.1,93.316,-28.8,4.409,5191.0,no,0,1,0,young_adult,0.9205020920502092
51,management,single,basic.9y,no,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,94.645,-42.4,4.117,5076.2,no,0,1,0,senior,0.3514644351464435
37,admin.,divorced,high.school,no,no,no,cellular,aug,wed,6,999,0,nonexistent,1.1,93.036,-46.5,5.033,5017.5,no,0,0,0,middle_age,0.17991631799163169
39,admin.,married,university.degree,no,unknown,no,telephone,jun,thu,1,999,0,failure,-1.8,93.773,-43.5,2.575,5017.5,no,0,0,0,middle_age,0.30543933054393296
48,technician,married,high.school,no,no,no,cellular,may,tue,7,999,0,nonexistent,-0.1,93.657,-47.8,1.968,5228.1,no,0,0,0,middle_age,0.12552301255230125
26,admin.,married,illiterate,no,no,no,telephone,jun,wed,4,999,0,nonexistent,-1.8,92.618,-31.1,1.221,4963.6,no,0,0,0,young_adult,0.8242677824267781
44,services,married,university.degree,no,no,no,cellular,jul,tue,2,999,0,nonexistent,-1.1,93.468,-32.6,1.949,5228.1,no,0,0,0,middle_age,0.7615062761506275
41,technician,single,unknown,no,yes,yes,cellular,jul,tue,1,999,0,nonexistent,-1.1,93.445,-46.3,1.515,5195.8,no,0,1,0,middle_age,0.1882845188284519
45,blue-collar,single,high.school,unknown,unknown,no,telephone,aug,tue,1,999,1,nonexistent,-1.1,93.5,-37.8,3.581,4963.6,yes,1,0,0,middle_age,0.5439330543933055
43,housemaid,single,high.school,no,yes,no,cellular,apr,mon,2,999,0,failure,1.4,92.976,-44.1,4.014,5195.8,no,0,1,0,middle_age,0.28033472803347265
69,management,married,university.degree,no,yes,no,cellular,nov,wed,4,999,0,nonexistent,-1.8,92.824,-47.7,4.179,5076.2,no,0,1,0,elderly,0.12970711297071108
32,technician,single,university.degree,no,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,93.254,-44.9,3.952,5176.3,no,0,0,0,young_adult,0.24686192468619242
33,technician,single,university.degree,no,no,no,telephone,sep,tue,4,999,0,nonexistent,-0.1,94.569,-36.5,2.797,5195.8,no,0,0,0,young_adult,0.5983263598326359
32,services,married,high.school,no,yes,no,telephone,may,fri,3,999,1,nonexistent,1.4,93.662,-35.2,2.365,4963.6,no,1,1,0,young_adult,0.6527196652719663
33,admin.,single,high.school,unknown,yes,no,telephone,jan,wed,3,999,0,failure,-0.1,93.403,-46.3,1.076,5076.2,no,0,1,0,young_adult,0.1882845188284519
32,self-employed,divorced,professional.course,no,no,no,telephone,jun,fri,9,999,0,failure,1.4,92.703,-32.3,3.186,5008.7,no,0,0,0,young_adult,0.7740585774058578
54,management,single,university.degree,no,yes,no,telephone,may,wed,4,999,0,nonexistent,-1.8,94.577,-37.1,2.631,4963.6,no,0,1,0,senior,0.5732217573221756
57,management,married,university.degree,unknown,no,no,cellular,dec,mon,7,999,0,nonexistent,-3.4,93.894,-40.5,1.707,5076.2,yes,0,0,0,senior,0.4309623430962342
33,admin.,married,basic.6y,no,no,no,cellular,mar,fri,1,999,0,nonexistent,-1.1,94.738,-35.4,4.174,5017.5,yes,0,0,0,young_adult,0.6443514644351465
30,blue-collar,married,high.school,no,yes,no,cellular,feb,fri,4,999,1,failure,-0.1,92.634,-42.8,3.771,5228.1,no,1,1,0,young_adult,0.3347280334728034
45,student,married,high.school,no,yes,no,cellular,feb,wed,3,999,0,success,-0.1,93.203,-44.5,3.14,4963.6,no,0,1,1,middle_age,0.26359832635983255
33,management,married,unknown,no,no,no,telephone,may,tue,7,999,1,nonexistent,-1.8,93.055,-28.7,1.518,5176.3,no,1,0,0,young_adult,0.9246861924686192
47,blue-collar,divorced,professional.course,no,no,yes,cellular,jun,tue,2,999,0,nonexistent,-0.1,93.053,-29.3,3.148,5076.2,no,0,1,0,middle_age,0.899581589958159
42,housemaid,married,high.school,no,yes,no,cellular,may,thu,1,999,1,nonexistent,1.1,92.285,-39.4,1.534,5076.2,no,1,1,0,middle_age,0.47698744769874474
21,technician,married,basic.4y,no,yes,no,cellular,may,mon,2,999,0,nonexistent,-0.1,93.582,-36.4,3.864,5017.5,no,0,1,0,young,0.602510460251046
58,services,single,professional.course,no,yes,no,cellular,mar,thu,1,999,1,nonexistent,1.1,93.763,-35.1,1.394,5008.7,no,1,1,0,senior,0.6569037656903765
61,blue-collar,single,basic.4y,no,yes,no,telephone,may,thu,1,999,0,nonexistent,-1.1,92.322,-35.1,3.896,5076.2,no,0,1,0,senior,0.6569037656903765
32,blue-collar,married,university.degree,no,no,no,cellular,apr,mon,2,999,0,nonexistent,-0.1,94.459,-38.2,3.019,5191.0,no,0,0,0,young_adult,0.5271966527196651
35,blue-collar,single,university.degree,no,unknown,no,telephone,aug,thu,6,999,1,nonexistent,-3.4,92.718,-43.3,4.942,5191.0,no,1,0,0,middle_age,0.3138075313807532
43,technician,married,high.school,unknown,yes,no,cellular,aug,thu,1,999,0,nonexistent,-1.1,92.58,-29.5,2.694,4963.6,no,0,1,0,middle_age,0.8912133891213389
44,management,single,high.school,no,no,no,telephone,aug,tue,1,999,0,nonexistent,1.1,92.663,-37.4,1.691,5017.5,no,0,0,0,middle_age,0.5606694560669456
47,management,married,university.degree,yes,no,no,cellular,nov,wed,5,999,0,failure,1.1,93.283,-29.1,4.338,5076.2,no,0,0,0,middle_age,0.907949790794979
64,management,married,basic.9y,no,no,no,cellular,sep,fri,2,999,0,nonexistent,1.4,92.412,-31.0,3.194,5017.5,no,0,0,0,senior,0.8284518828451882
37,housemaid,married,basic.9y,no,yes,no,telephone,may,wed,9,999,1,nonexistent,1.4,94.315,-35.3,3.002,5176.3,no,1,1,0,middle_age,0.6485355648535566
30,technician,divorced,university.degree,no,yes,no,cellular,may,thu,1,999,0,failure,1.4,93.946,-33.8,1.098,5191.0,no,0,1,0,young_adult,0.7112970711297072
23,management,single,university.degree,unknown,yes,no,cellular,oct,wed,2,999,0,nonexistent,-1.8,93.413,-29.0,2.313,5076.2,no,0,1,0,young,0.9121338912133891
31,blue-collar,single,university.degree,no,yes,no,cellular,jul,mon,1,999,2,nonexistent,-2.9,93.486,-35.7,0.654,5191.0,no,1,1,0,young_adult,0.6317991631799161
39,blue-collar,married,basic.9y,unknown,no,yes,cellular,may,fri,13,999,0,nonexistent,1.1,93.243,-39.6,1.585,5176.3,no,0,1,0,middle_age,0.4686192468619245
61,management,married,basic.6y,unknown,yes,yes,telephone,jun,wed,6,999,0,nonexistent,-1.1,94.037,-40.2,2.95,4963.6,no,0,1,0,senior,0.4435146443514642
33,technician,single,basic.4y,no,no,unknown,cellular,dec,tue,5,999,2,nonexistent,-1.1,94.647,-27.4,2.722,4963.6,no,1,0,0,young_adult,0.9790794979079498
42,blue-collar,single,basic.9y,no,no,no,cellular,aug,thu,1,999,0,nonexistent,-0.1,93.621,-32.8,3.137,5076.2,no,0,0,0,middle_age,0.7531380753138076
39,technician,married,university.degree,no,yes,no,cellular,may,thu,9,999,0,nonexistent,-1.1,93.647,-34.8,4.463,5191.0,no,0,1,0,middle_age,0.6694560669456068
54,services,married,basic.9y,no,no,no,cellular,nov,tue,7,999,0,nonexistent,-1.8,93.541,-48.5,1.781,5076.2,no,0,0,0,senior,0.09623430962343085
70,blue-collar,married,university.degree,no,yes,no,cellular,dec,fri,2,999,1,success,1.1,94.536,-36.7,3.62,5191.0,no,1,1,1,elderly,0.5899581589958157
33,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,3,999,1,nonexistent,1.4,93.833,-46.3,3.065,5176.3,no,1,1,0,young_adult,0.1882845188284519
34,admin.,married,high.school,no,yes,no,cellular,oct,wed,13,999,0,success,1.1,94.445,-41.5,4.253,5076.2,no,0,1,1,young_adult,0.3891213389121338
52,services,married,unknown,no,no,no,telephone,sep,wed,2,999,0,nonexistent,-3.4,93.701,-37.5,1.813,5195.8,no,0,0,0,senior,0.5564853556485355
48,blue-collar,single,basic.9y,no,yes,no,cellular,feb,tue,1,999,0,nonexistent,-2.9,93.993,-50.6,5.002,4963.6,no,0,1,0,middle_age,0.008368200836819906
62,housemaid,married,high.school,unknown,unknown,no,telephone,jul,fri,6,999,0,nonexistent,-1.1,93.883,-30.2,3.562,5191.0,no,0,0,0,senior,0.8619246861924685
47,management,single,high.school,no,yes,no,telephone,may,thu,2,999,0,nonexistent,-0.1,93.332,-40.3,0.813,4963.6,no,0,1,0,middle_age,0.43933054393305443
35,services,single,basic.6y,unknown,yes,no,cellular,jul,thu,11,999,0,nonexistent,-0.1,92.553,-35.9,0.654,5176.3,no,0,1,0,middle_age,0.6234309623430963
47,admin.,single,high.school,unknown,yes,no,telephone,oct,wed,3,999,0,nonexistent,-2.9,93.284,-46.0,4.462,5191.0,no,0,1,0,middle_age,0.2008368200836819
53,management,married,high.school,no,no,no,cellular,may,fri,1,999,0,nonexistent,1.4,94.439,-34.0,1.788,5176.3,no,0,0,0,senior,0.702928870292887
49,management,single,university.degree,no,yes,no,cellular,may,tue,2,999,2,nonexistent,-0.1,93.884,-43.4,1.68,5076.2,no,1,1,0,middle_age,0.30962343096234307
46,management,divorced,university.degree,no,yes,no,cellular,oct,wed,4,999,0,success,-1.1,94.622,-38.5,3.059,5195.8,no,0,1,1,middle_age,0.5146443514644351
52,technician,married,illiterate,no,yes,no,telephone,dec,fri,1,999,0,nonexistent,-1.8,92.916,-43.1,1.381,5195.8,no,0,1,0,senior,0.32217573221757306
54,blue-collar,married,basic.4y,no,yes,no,cellular,feb,mon,2,999,0,nonexistent,1.4,93.412,-35.4,1.907,5008.7,no,0,1,0,senior,0.6443514644351465
56,technician,married,professional.course,no,no,no,cellular,oct,mon,1,999,0,nonexistent,-1.1,94.108,-30.5,2.91,4963.6,no,0,0,0,senior,0.8493723849372384
47,services,single,basic.4y,no,no,no,telephone,mar,fri,3,999,0,nonexistent,-2.9,92.541,-35.5,4.965,5195.8,no,0,0,0,middle_age,0.6401673640167364
37,management,single,professional.course,no,yes,yes,cellular,may,fri,8,999,0,nonexistent,-0.1,92.454,-46.5,1.31,5191.0,no,0,1,0,middle_age,0.17991631799163169
41,services,divorced,university.degree,no,no,no,cellular,aug,thu,3,999,0,nonexistent,-1.1,94.133,-44.8,0.819,5008.7,no,0,0,0,middle_age,0.2510460251046025
54,management,married,basic.9y,no,no,no,telephone,aug,wed,3,999,0,success,1.1,93.908,-38.3,3.757,5099.1,no,0,0,1,senior,0.5230125523012552
30,blue-collar,married,university.degree,no,no,no,cellular,jul,wed,2,999,0,nonexistent,-0.1,93.435,-44.3,3.352,5099.1,no,0,0,0,young_adult,0.27196652719665276
44,self-employed,married,university.degree,unknown,no,no,cellular,feb,tue,3,999,0,nonexistent,-2.9,92.372,-46.1,2.016,5191.0,yes,0,0,0,middle_age,0.1966527196652718
35,management,single,university.degree,no,yes,no,telephone,apr,wed,2,999,1,nonexistent,1.1,93.811,-49.7,1.866,5008.7,no,1,1,0,middle_age,0.046025104602510226
40,retired,married,high.school,no,yes,no,cellular,nov,wed,4,999,0,nonexistent,-1.1,93.916,-48.3,4.462,5228.1,no,0,1,0,middle_age,0.10460251046025106
55,entrepreneur,single,professional.course,unknown,no,no,cellular,mar,mon,5,999,0,nonexistent,-1.1,92.972,-37.3,2.051,5228.1,no,0,0,0,senior,0.5648535564853557
42,technician,married,university.degree,unknown,yes,no,cellular,mar,wed,3,999,0,nonexistent,1.1,92.432,-46.1,3.25,5099.1,no,0,1,0,middle_age,0.1966527196652718
40,management,married,high.school,no,no,no,telephone,aug,wed,10,999,0,nonexistent,-2.9,93.495,-38.9,2.51,5008.7,no,0,0,0,middle_age,0.49790794979079495
23,admin.,married,university.degree,no,yes,no,cellular,jul,thu,5,999,0,nonexistent,1.4,93.449,-35.5,2.96,5191.0,no,0,1,0,young,0.6401673640167364
48,management,married,basic.4y,no,no,no,cellular,may,wed,1,999,0,nonexistent,1.1,92.958,-44.8,4.552,5076.2,no,0,0,0,middle_age,0.2510460251046025
47,services,married,basic.4y,no,yes,yes,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.648,-28.1,2.609,5017.5,no,0,1,0,middle_age,0.9497907949790794
65,student,single,university.degree,unknown,no,no,cellular,sep,tue,6,999,0,nonexistent,-2.9,93.763,-44.7,4.275,5191.0,no,0,0,0,elderly,0.25523012552301233
36,management,single,university.degree,no,yes,no,telephone,dec,wed,8,999,0,nonexistent,-0.1,94.568,-46.9,3.29,5191.0,no,0,1,0,middle_age,0.16317991631799159
42,technician,married,university.degree,yes,yes,no,cellular,feb,wed,2,999,1,nonexistent,-1.1,94.187,-39.9,2.238,4963.6,no,1,1,0,middle_age,0.45606694560669453
42,blue-collar,married,university.degree,no,yes,no,cellular,jun,tue,4,999,0,nonexistent,-3.4,94.277,-40.2,0.744,5191.0,no,0,1,0,middle_age,0.4435146443514642
58,management,divorced,basic.6y,no,no,no,cellular,may,tue,2,999,0,failure,-0.1,92.677,-30.3,3.578,5099.1,no,0,0,0,senior,0.8577405857740584
38,technician,married,basic.9y,no,yes,yes,cellular,aug,thu,1,999,1,nonexistent,-1.1,93.377,-49.7,3.706,5191.0,no,1,1,0,middle_age,0.046025104602510226
43,technician,married,university.degree,no,no,no,cellular,may,wed,6,999,0,nonexistent,-1.1,92.734,-44.3,5.014,5195.8,no,0,0,0,middle_age,0.27196652719665276
47,self-employed,divorced,basic.9y,no,yes,no,cellular,jul,fri,7,999,0,nonexistent,-1.8,92.681,-29.8,3.77,5191.0,no,0,1,0,middle_age,0.8786610878661086
42,technician,single,university.degree,no,no,yes,cellular,jun,thu,2,999,0,nonexistent,-1.8,93.498,-32.7,4.25,5008.7,yes,0,1,0,middle_age,0.7573221757322174
34,admin.,single,high.school,no,yes,yes,cellular,jun,mon,1,999,1,nonexistent,-1.8,92.92,-50.7,1.372,5076.2,no,1,1,0,young_adult,0.004184100418409804
42,technician,single,basic.4y,unknown,no,no,telephone,sep,wed,5,999,0,nonexistent,1.4,92.752,-38.2,3.999,5176.3,no,0,0,0,middle_age,0.5271966527196651
52,blue-collar,married,basic.9y,no,yes,no,cellular,may,thu,2,999,0,nonexistent,-0.1,94.063,-45.0,2.187,5228.1,no,0,1,0,senior,0.2426778242677823
27,blue-collar,single,high.school,no,yes,no,cellular,aug,thu,1,999,0,nonexistent,-1.1,92.288,-27.2,4.957,5099.1,no,0,1,0,young_adult,0.9874476987447699
41,blue-collar,married,university.degree,no,unknown,no,telephone,may,fri,1,999,0,nonexistent,1.1,94.131,-27.3,2.627,5008.7,no,0,0,0,middle_age,0.9832635983263598
31,management,married,university.degree,yes,yes,yes,cellular,apr,thu,1,999,0,nonexistent,-1.1,94.507,-28.6,2.684,5076.2,no,0,1,0,young_adult,0.9288702928870292
54,blue-collar,single,professional.course,unknown,no,no,cellular,may,mon,3,999,3,nonexistent,1.1,94.009,-50.6,2.829,5195.8,no,1,0,0,senior,0.008368200836819906
21,blue-collar,married,high.school,no,no,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.697,-29.2,1.992,5076.2,no,0,0,0,young,0.903765690376569
33,blue-collar,divorced,basic.9y,unknown,no,no,cellular,may,thu,1,999,0,nonexistent,1.1,94.089,-43.0,2.309,5195.8,no,0,0,0,young_adult,0.32635983263598317
44,blue-collar,single,basic.6y,no,yes,no,telephone,aug,tue,7,999,0,nonexistent,-2.9,93.489,-35.5,2.365,5076.2,no,0,1,0,middle_age,0.6401673640167364
58,management,single,high.school,unknown,yes,no,telephone,jun,wed,8,999,0,nonexistent,-1.8,93.838,-40.1,2.897,5195.8,no,0,1,0,senior,0.4476987447698743
39,management,single,basic.4y,no,yes,no,cellular,sep,thu,1,999,1,nonexistent,1.4,93.209,-42.3,1.257,5017.5,no,1,1,0,middle_age,0.3556485355648536
33,entrepreneur,married,basic.9y,no,no,no,telephone,jun,wed,1,999,0,nonexistent,-2.9,92.689,-43.9,3.27,5076.2,no,0,0,0,young_adult,0.28870292887029286
62,services,married,high.school,no,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.259,-40.6,3.012,5228.1,no,0,1,0,senior,0.4267782426778241
22,technician,single,high.school,no,yes,no,cellular,mar,thu,1,999,0,nonexistent,-3.4,94.103,-43.7,4.967,5099.1,no,0,1,0,young,0.29707112970711275
18,services,divorced,basic.4y,no,yes,no,cellular,sep,mon,1,999,0,nonexistent,-0.1,93.296,-28.7,4.491,5017.5,no,0,1,0,young,0.9246861924686192
45,entrepreneur,married,professional.course,unknown,yes,no,cellular,feb,thu,2,23,0,nonexistent,-1.1,92.822,-40.4,2.674,5017.5,no,0,1,0,middle_age,0.4351464435146443
33,services,married,illiterate,no,no,no,cellular,mar,thu,8,999,0,success,-0.1,93.799,-28.2,3.713,5076.2,no,0,0,1,young_adult,0.9456066945606694
27,blue-collar,married,basic.4y,no,no,no,cellular,feb,wed,9,999,1,nonexistent,-2.9,94.235,-41.9,3.526,5008.7,no,1,0,0,young_adult,0.3723849372384937
48,blue-collar,married,university.degree,unknown,no,no,telephone,may,tue,5,999,0,nonexistent,-1.1,93.558,-44.6,1.67,5191.0,no,0,0,0,middle_age,0.25941422594142244
42,entrepreneur,married,basic.4y,no,yes,no,cellular,jun,thu,3,999,0,nonexistent,-1.1,94.155,-31.5,2.103,5191.0,no,0,1,0,middle_age,0.807531380753138
33,technician,married,university.degree,no,yes,no,cellular,jan,wed,4,999,0,nonexistent,-0.1,93.07,-38.4,0.781,5228.1,no,0,1,0,young_adult,0.5188284518828452
24,blue-collar,married,basic.4y,no,no,no,cellular,jun,mon,2,999,0,success,-1.1,93.877,-46.9,1.056,5195.8,no,0,0,1,young,0.16317991631799159
50,admin.,married,university.degree,no,no,no,cellular,may,fri,2,999,2,nonexistent,1.4,93.782,-28.6,2.0,5017.5,no,1,0,0,senior,0.9288702928870292
47,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,thu,3,999,1,nonexistent,-1.1,92.646,-27.8,4.066,5099.1,no,1,0,0,middle_age,0.9623430962343096
38,technician,single,university.degree,unknown,yes,no,telephone,aug,wed,4,2,0,nonexistent,-0.1,94.096,-34.4,3.791,5195.8,no,0,1,0,middle_age,0.6861924686192469
62,retired,married,high.school,no,no,no,cellular,jul,wed,1,999,1,nonexistent,-1.1,94.152,-27.6,4.887,5195.8,no,1,0,0,senior,0.9707112970711296
27,blue-collar,married,university.degree,no,no,yes,cellular,may,fri,1,999,0,nonexistent,-0.1,93.886,-34.7,2.251,5008.7,no,0,1,0,young_adult,0.6736401673640166
21,management,single,high.school,unknown,no,no,cellular,may,thu,9,999,0,nonexistent,-1.8,93.175,-35.9,2.146,4963.6,no,0,0,0,young,0.6234309623430963
31,management,married,basic.4y,unknown,no,no,telephone,aug,wed,2,999,0,nonexistent,-1.8,93.603,-31.1,1.088,5099.1,no,0,0,0,young_adult,0.8242677824267781
39,retired,married,university.degree,no,yes,no,cellular,may,thu,1,999,1,nonexistent,1.4,93.326,-49.2,4.108,4963.6,no,1,1,0,middle_age,0.06694560669456044
42,blue-collar,married,basic.4y,no,yes,no,cellular,may,tue,2,999,1,success,-0.1,92.209,-40.2,1.364,5191.0,no,1,1,1,middle_age,0.4435146443514642
37,technician,single,university.degree,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-1.1,92.23,-40.5,4.839,5195.8,no,0,0,0,middle_age,0.4309623430962342
44,blue-collar,single,basic.4y,no,yes,no,cellular,dec,tue,1,999,0,nonexistent,-0.1,92.706,-36.0,2.027,5176.3,no,0,1,0,middle_age,0.6192468619246861
24,services,single,high.school,no,no,no,telephone,oct,tue,1,999,0,nonexistent,-1.8,94.544,-42.5,3.489,5017.5,no,0,0,0,young,0.3472803347280334
57,admin.,single,university.degree,unknown,unknown,no,telephone,dec,thu,3,999,0,nonexistent,1.1,93.821,-40.0,2.621,4963.6,no,0,0,0,senior,0.4518828451882844
39,housemaid,married,high.school,no,no,no,cellular,sep,mon,1,999,1,nonexistent,-1.8,93.201,-30.5,1.623,5008.7,no,1,0,0,middle_age,0.8493723849372384
53,entrepreneur,divorced,basic.9y,unknown,no,no,telephone,jul,thu,3,999,0,nonexistent,-0.1,93.759,-28.1,2.645,5008.7,yes,0,0,0,senior,0.9497907949790794
44,management,married,university.degree,no,yes,unknown,telephone,may,wed,1,999,0,nonexistent,-2.9,92.365,-39.2,2.072,5008.7,no,0,1,0,middle_age,0.4853556485355646
45,admin.,married,university.degree,unknown,no,no,cellular,nov,tue,1,999,0,failure,-0.1,92.469,-33.9,3.393,5099.1,no,0,0,0,middle_age,0.7071129707112971
46,student,married,university.degree,no,no,no,cellular,sep,tue,5,999,0,nonexistent,-0.1,92.409,-37.7,3.065,5008.7,yes,0,0,0,middle_age,0.5481171548117153
45,blue-collar,married,high.school,no,yes,no,cellular,may,wed,4,999,0,nonexistent,-1.1,94.298,-30.1,0.999,5228.1,no,0,1,0,middle_age,0.8661087866108785
47,self-employed,divorced,high.school,no,yes,no,cellular,may,tue,3,999,0,nonexistent,-1.1,94.767,-44.5,0.952,5176.3,no,0,1,0,middle_age,0.26359832635983255
55,student,single,high.school,no,yes,no,cellular,mar,wed,1,999,0,nonexistent,-3.4,92.775,-30.2,4.892,5191.0,no,0,1,0,senior,0.8619246861924685
42,management,married,basic.9y,unknown,yes,no,telephone,nov,thu,1,999,0,nonexistent,-3.4,93.44,-38.5,1.964,5017.5,no,0,1,0,middle_age,0.5146443514644351
48,services,married,university.degree,no,yes,no,telephone,jun,thu,5,999,0,nonexistent,-0.1,92.541,-39.9,1.033,5191.0,no,0,1,0,middle_age,0.45606694560669453
38,self-employed,married,high.school,no,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,94.464,-28.0,1.436,5076.2,no,0,1,0,middle_age,0.9539748953974895
